case_id,state,district_type,project_type,case_opened_date,snapshot_date,land_area_hectares,land_type,affected_owner_count,is_multi_village,has_title_dispute,has_court_case,has_objection,compensation_estimate_inr_lakh,compensation_funding_available,notification_stage,days_since_case_opened,land_notified_percent,award_completed_percent,compensation_disbursed_percent,possession_completed_percent,delay_label,delay_risk,delay_probability,actual_delay_days
SYN-LA-00577,Odisha,Rural,Industrial Corridor,2022-08-08,2023-07-28,20.55,Agricultural,18,1,0,0,0,1790.77,1,3D issued,354,80.4,62.9,56.2,36.7,1,High,0.834,297
SYN-LA-00578,West Bengal,Semi-urban,National Highway,2020-06-26,2021-01-06,6.68,Agricultural,11,1,0,0,0,619.22,1,3A issued,194,32.8,14.5,0,0,1,Medium,0.45,219
SYN-LA-00579,Chhattisgarh,Rural,State Highway,2024-02-05,2025-12-20,0.97,Forest,7,1,0,0,0,84.49,1,3G award,684,100,97.9,95.1,79.5,0,Low,0.236,0
SYN-LA-00580,Maharashtra,Rural,National Highway,2018-05-12,2018-09-15,1.33,Forest,14,0,0,1,0,35.01,1,Pre-notification,126,3.9,0,0,0,0,Medium,0.536,0
SYN-LA-00581,Uttar Pradesh,Rural,State Highway,2018-07-30,2019-08-23,6.42,Agricultural,7,1,0,0,0,294.52,0,3D issued,389,89.8,59.9,35.3,29.6,1,Medium,0.533,274
SYN-LA-00582,Rajasthan,Rural,Railway,2023-12-13,2024-05-25,3.54,Commercial,11,0,0,0,0,455.86,1,3D issued,164,66.8,38.6,32.9,28.0,0,Low,0.192,0
SYN-LA-00583,Uttar Pradesh,Semi-urban,Industrial Corridor,2024-12-19,2025-11-30,1.84,Commercial,2,1,0,0,0,225.89,1,3D issued,346,76.9,59.2,37.6,14.2,1,Low,0.24,175
SYN-LA-00584,Chhattisgarh,Semi-urban,Industrial Corridor,2018-02-20,2018-06-27,1.27,Forest,8,0,0,0,0,35.76,1,3A issued,127,37.9,22.3,3.2,0,0,Low,0.24,0
SYN-LA-00585,Rajasthan,Semi-urban,Urban Infrastructure,2024-09-08,2025-10-13,1.84,Residential,5,1,0,0,1,122.6,1,3G award,400,87.6,82.7,52.5,40.7,1,Low,0.306,124
SYN-LA-00586,Chhattisgarh,Urban,Railway,2020-01-14,2021-07-24,4.2,Agricultural,4,0,0,0,0,368.14,1,3G award,557,100,100,90.5,83.8,0,Low,0.18,0
SYN-LA-00587,Punjab,Rural,State Highway,2018-05-23,2019-02-01,0.75,Agricultural,8,0,0,0,0,16.35,1,3A issued,254,30.8,15.5,10.1,9.2,0,Low,0.166,0
SYN-LA-00588,Chhattisgarh,Urban,National Highway,2021-08-29,2023-08-01,7.69,Forest,7,1,0,0,0,277.04,1,3G award,702,100,100.0,75.9,57.2,1,Medium,0.585,153
SYN-LA-00589,Chhattisgarh,Rural,Railway,2019-11-18,2021-03-18,2.62,Agricultural,17,1,0,0,0,114.02,1,3G award,486,100,89.7,68.0,58.2,0,Low,0.28,0
SYN-LA-00590,Madhya Pradesh,Urban,National Highway,2024-04-10,2025-08-18,4.27,Agricultural,7,0,0,0,0,299.37,1,3G award,495,100,88.2,79.8,61.0,0,Low,0.226,0
SYN-LA-00591,Odisha,Semi-urban,Urban Infrastructure,2022-08-10,2023-10-16,2.22,Agricultural,6,0,0,0,1,136.57,0,3A issued,432,50.0,46.8,27.1,8.9,0,Medium,0.516,0
SYN-LA-00592,West Bengal,Rural,Industrial Corridor,2022-09-20,2023-09-04,0.36,Residential,19,0,0,0,0,9.13,1,3A issued,349,52.3,52.3,40.1,27.9,0,Low,0.216,0
SYN-LA-00593,Rajasthan,Rural,Industrial Corridor,2024-08-17,2025-03-14,15.57,Commercial,7,1,0,0,0,2621.0,1,3A issued,209,33.6,17.3,2.4,0,1,High,0.711,188
SYN-LA-00594,Haryana,Urban,Railway,2018-12-20,2020-03-29,1.57,Forest,7,1,0,0,0,137.87,1,3D issued,465,71.3,41.5,38.7,35.9,0,Low,0.347,0
SYN-LA-00595,Uttar Pradesh,Rural,State Highway,2024-10-24,2026-04-16,4.99,Agricultural,10,0,0,0,0,211.41,0,3G award,539,99.4,79.1,53.6,41.7,1,Medium,0.441,225
SYN-LA-00596,Maharashtra,Semi-urban,State Highway,2019-12-16,2021-10-28,2.64,Agricultural,3,0,0,0,0,195.71,1,3G award,682,100,100,74.2,57.2,0,Low,0.183,0
SYN-LA-00597,Rajasthan,Semi-urban,National Highway,2019-06-08,2019-12-23,8.95,Agricultural,9,1,0,0,0,871.22,1,3A issued,198,40.9,26.1,13.9,7.7,0,Medium,0.479,0
SYN-LA-00598,Karnataka,Semi-urban,Railway,2024-07-15,2024-12-04,12.11,Agricultural,15,1,0,0,0,932.29,1,3A issued,142,51.6,34.8,27.8,5.8,1,Medium,0.611,271
SYN-LA-00599,Uttar Pradesh,Semi-urban,State Highway,2021-02-24,2021-07-22,7.69,Forest,1,1,0,0,0,654.03,1,3A issued,148,52.2,29.4,13.3,6.5,1,Medium,0.448,177
SYN-LA-00600,Odisha,Semi-urban,State Highway,2020-09-28,2021-08-26,1.67,Agricultural,6,0,0,0,1,75.27,1,3A issued,332,25.5,25.5,0,0,0,Low,0.341,0
SYN-LA-00601,Karnataka,Urban,State Highway,2023-09-30,2024-12-24,12.21,Agricultural,16,1,0,0,1,690.37,1,3A issued,451,52.0,52.0,32.6,30.0,1,High,0.806,241
SYN-LA-00602,Madhya Pradesh,Urban,State Highway,2020-12-23,2022-07-23,3.2,Agricultural,4,0,0,0,0,269.67,1,3G award,577,100,100,92.1,74.2,0,Low,0.176,0
SYN-LA-00603,Chhattisgarh,Semi-urban,Railway,2020-11-11,2021-05-02,7.24,Agricultural,12,1,1,0,0,236.34,1,Pre-notification,172,0,0,0,0,0,High,0.673,0
SYN-LA-00604,West Bengal,Urban,Industrial Corridor,2022-11-18,2024-01-14,3.33,Agricultural,13,0,0,0,1,302.03,1,3D issued,422,66.7,60.8,42.4,38.0,1,Medium,0.421,134
SYN-LA-00605,Odisha,Semi-urban,State Highway,2018-11-27,2019-11-05,6.45,Agricultural,7,1,0,0,0,612.14,1,3D issued,343,94.9,70.3,62.6,47.2,1,Low,0.304,96
SYN-LA-00606,Chhattisgarh,Rural,Railway,2021-03-10,2022-12-23,3.67,Residential,10,1,1,1,0,243.68,1,3D issued,653,100,70.0,66.0,46.7,1,High,0.792,283
SYN-LA-00607,Chhattisgarh,Rural,National Highway,2021-11-22,2022-02-17,3.12,Residential,11,0,0,0,0,198.19,1,3A issued,87,43.6,24.8,9.5,4.3,0,Low,0.221,0
SYN-LA-00608,Haryana,Semi-urban,Industrial Corridor,2024-03-11,2025-07-11,1.7,Agricultural,47,1,0,0,0,129.53,1,3G award,487,90.9,78.5,62.0,56.1,0,Medium,0.487,0
SYN-LA-00609,Madhya Pradesh,Urban,Industrial Corridor,2021-12-20,2023-11-28,0.98,Agricultural,12,0,1,0,0,83.45,1,3G award,708,100,89.6,86.6,72.2,0,Medium,0.377,0
SYN-LA-00610,Karnataka,Rural,Industrial Corridor,2022-05-16,2023-11-21,5.77,Forest,9,1,1,0,0,591.74,1,3D issued,554,100,71.1,44.1,35.8,1,High,0.68,198
SYN-LA-00611,Uttar Pradesh,Rural,National Highway,2020-01-06,2020-12-02,2.22,Agricultural,4,0,0,0,0,46.11,1,3A issued,331,46.6,27.8,0,0,0,Low,0.235,0
SYN-LA-00612,Haryana,Rural,State Highway,2021-02-07,2022-02-27,1.95,Residential,6,0,0,0,0,118.01,1,3A issued,385,54.6,41.7,30.2,19.3,0,Low,0.195,0
SYN-LA-00613,Chhattisgarh,Urban,State Highway,2021-12-23,2023-02-11,1.23,Forest,8,1,0,0,0,45.44,1,3D issued,415,75.0,53.1,26.9,15.1,0,Medium,0.409,0
SYN-LA-00614,Haryana,Rural,Urban Infrastructure,2018-09-04,2019-12-06,2.38,Agricultural,6,0,0,0,0,248.76,1,3G award,458,100,100,98.7,80.2,0,Low,0.109,0
SYN-LA-00615,Maharashtra,Urban,Urban Infrastructure,2024-09-09,2025-05-19,1.88,Agricultural,9,0,0,0,0,89.49,1,3A issued,252,44.8,29.6,2.1,0,0,Low,0.27,0
SYN-LA-00616,Chhattisgarh,Urban,State Highway,2021-05-14,2022-04-27,5.83,Agricultural,21,1,0,0,1,137.23,1,3D issued,348,61.0,40.7,16.4,10.0,1,High,0.714,277
SYN-LA-00617,Rajasthan,Urban,Urban Infrastructure,2020-01-29,2020-07-23,3.12,Residential,23,1,0,0,1,166.74,0,Pre-notification,176,11.0,11.0,0,0,0,High,0.748,0
SYN-LA-00618,Punjab,Semi-urban,Railway,2023-10-13,2025-08-18,2.49,Agricultural,6,0,0,0,0,84.9,1,3G award,675,100,100,84.7,67.0,0,Low,0.166,0
SYN-LA-00619,Odisha,Rural,Railway,2019-12-11,2020-03-09,1.46,Agricultural,2,0,0,0,0,33.17,1,Pre-notification,89,0,0,0,0,0,Low,0.148,0
SYN-LA-00620,Punjab,Semi-urban,State Highway,2023-08-30,2024-09-26,11.7,Agricultural,30,1,0,0,0,1187.95,1,3G award,393,100,82.4,54.1,50.8,0,High,0.656,0
SYN-LA-00621,Chhattisgarh,Semi-urban,National Highway,2022-02-12,2023-07-21,2.76,Agricultural,5,0,0,0,0,96.23,1,3D issued,524,88.7,63.7,44.8,25.9,0,Low,0.238,0
SYN-LA-00622,West Bengal,Urban,National Highway,2021-02-16,2022-11-18,20.38,Residential,3,1,0,0,0,1224.5,1,3G award,640,100,98.3,97.9,92.4,1,High,0.731,235
SYN-LA-00623,Uttar Pradesh,Rural,State Highway,2021-03-23,2022-03-10,9.2,Forest,11,1,0,0,0,255.87,1,3A issued,352,50.4,42.0,38.9,20.0,0,Medium,0.616,0
SYN-LA-00624,Odisha,Urban,Urban Infrastructure,2024-12-02,2025-05-30,2.54,Agricultural,9,0,0,0,0,195.1,1,3A issued,179,26.1,0,0,0,0,Low,0.273,0
SYN-LA-00625,Karnataka,Semi-urban,Railway,2019-11-28,2020-10-03,8.22,Agricultural,12,1,1,0,0,443.0,1,3A issued,310,30.4,20.0,0,0,0,High,0.728,0
SYN-LA-00626,West Bengal,Semi-urban,National Highway,2018-03-09,2019-07-28,2.74,Commercial,18,0,1,0,1,196.67,1,3D issued,506,60.4,35.9,3.5,0,0,High,0.739,0
SYN-LA-00627,Chhattisgarh,Urban,Industrial Corridor,2021-07-19,2022-11-20,4.72,Agricultural,3,1,0,0,0,223.54,1,3G award,489,100,100,89.9,73.2,1,Low,0.249,87
SYN-LA-00628,Odisha,Rural,Urban Infrastructure,2024-10-22,2025-04-28,1.6,Agricultural,11,0,1,1,0,101.07,1,Pre-notification,188,4.2,0,0,0,1,High,0.668,195
SYN-LA-00629,West Bengal,Rural,Industrial Corridor,2020-07-03,2021-09-19,5.69,Agricultural,4,1,0,1,0,573.83,1,3D issued,443,69.5,44.1,29.3,4.2,0,High,0.701,0
SYN-LA-00630,Chhattisgarh,Rural,Railway,2021-10-14,2022-09-21,7.49,Agricultural,5,1,0,0,1,374.47,1,3D issued,342,77.6,55.8,50.3,30.1,0,Medium,0.514,0
SYN-LA-00631,Punjab,Rural,Railway,2021-08-06,2022-10-19,7.41,Agricultural,20,1,0,0,1,299.43,0,3D issued,439,76.9,51.6,20.3,7.4,1,High,0.825,275
SYN-LA-00632,Karnataka,Urban,State Highway,2021-03-08,2022-03-27,3.38,Agricultural,6,0,0,0,0,284.88,1,3D issued,384,62.3,40.5,22.0,10.5,0,Low,0.294,0
SYN-LA-00633,Maharashtra,Semi-urban,National Highway,2021-12-25,2023-03-28,0.53,Agricultural,7,0,0,0,0,13.09,1,3G award,458,100,85.4,82.3,79.2,1,Low,0.092,174
SYN-LA-00634,Rajasthan,Semi-urban,State Highway,2024-02-08,2024-06-08,0.93,Agricultural,5,0,0,0,0,79.06,1,3A issued,121,51.4,47.6,36.5,22.6,0,Low,0.119,0
SYN-LA-00635,Punjab,Rural,State Highway,2021-06-21,2021-08-16,9.88,Agricultural,16,1,0,0,0,654.56,1,3A issued,56,16.6,5.6,0,0,1,Medium,0.527,260
SYN-LA-00636,Rajasthan,Semi-urban,Railway,2021-10-21,2022-12-18,3.4,Agricultural,7,1,0,0,0,217.84,1,3D issued,423,100,73.9,66.1,58.3,0,Low,0.214,0
SYN-LA-00637,Uttar Pradesh,Rural,State Highway,2018-10-27,2019-08-05,2.57,Agricultural,11,1,0,0,1,66.3,1,3A issued,282,29.5,5.3,0,0,1,Medium,0.482,235
SYN-LA-00638,Rajasthan,Semi-urban,National Highway,2019-01-07,2019-03-04,0.41,Agricultural,3,0,0,0,0,20.69,0,Pre-notification,56,8.1,0,0,0,0,Low,0.214,0
SYN-LA-00639,Rajasthan,Semi-urban,Industrial Corridor,2019-02-27,2020-03-17,1.88,Agricultural,14,0,0,0,0,62.45,1,3G award,384,87.8,75.0,60.9,35.2,0,Low,0.209,0
SYN-LA-00640,Maharashtra,Urban,Railway,2018-03-06,2019-10-11,5.31,Residential,7,1,0,0,0,400.22,1,3G award,584,100,100,69.7,64.4,0,Low,0.341,0
SYN-LA-00641,Haryana,Urban,National Highway,2024-08-07,2026-07-26,2.6,Agricultural,26,1,1,1,1,41.79,1,3D issued,718,81.2,65.7,60.9,50.0,1,High,0.927,338
SYN-LA-00642,Maharashtra,Urban,State Highway,2024-07-13,2026-02-24,0.81,Residential,7,0,1,0,0,46.82,1,3G award,591,100,90.7,81.9,58.1,0,Low,0.339,0
SYN-LA-00643,Chhattisgarh,Rural,National Highway,2019-09-03,2021-02-15,7.0,Agricultural,15,1,0,0,0,541.18,1,3G award,531,100,87.6,73.8,72.8,1,Medium,0.369,30
SYN-LA-00644,Rajasthan,Rural,Railway,2023-01-15,2023-08-01,2.77,Agricultural,34,1,0,0,0,279.17,1,3A issued,198,30.9,9.5,0,0,1,Medium,0.509,197
SYN-LA-00645,Karnataka,Rural,Urban Infrastructure,2023-08-08,2025-03-19,5.63,Agricultural,14,0,1,0,0,284.52,1,3D issued,589,100,73.6,41.4,19.8,1,Medium,0.624,159
SYN-LA-00646,Rajasthan,Urban,Urban Infrastructure,2024-03-16,2025-02-11,0.73,Commercial,10,0,0,0,1,107.05,1,3A issued,332,54.3,45.5,31.2,29.0,0,Low,0.305,0
SYN-LA-00647,Karnataka,Rural,Industrial Corridor,2019-12-27,2021-05-24,10.18,Agricultural,16,1,0,0,0,279.95,0,3G award,514,100,90.0,43.0,41.1,0,High,0.711,0
SYN-LA-00648,Maharashtra,Rural,Railway,2021-06-05,2022-08-06,1.96,Commercial,14,0,0,0,0,133.34,0,3D issued,427,60.9,32.9,0,0,0,Medium,0.459,0
SYN-LA-00649,Punjab,Urban,Industrial Corridor,2019-08-03,2019-09-04,5.49,Agricultural,6,0,0,0,0,278.61,1,Pre-notification,32,0,0,0,0,0,Low,0.272,0
SYN-LA-00650,Maharashtra,Urban,Urban Infrastructure,2022-08-15,2023-08-08,5.1,Agricultural,8,0,0,0,0,412.0,1,3D issued,358,63.9,61.4,41.3,19.5,0,Low,0.334,0
SYN-LA-00651,Karnataka,Semi-urban,Industrial Corridor,2022-06-30,2023-08-29,1.03,Forest,7,0,0,0,1,42.65,0,3A issued,425,56.2,33.1,0,0,1,Medium,0.581,217
SYN-LA-00652,Punjab,Rural,National Highway,2023-03-28,2024-09-18,4.54,Agricultural,27,1,0,0,0,160.67,1,3G award,540,86.9,80.4,61.4,42.1,1,Medium,0.47,133
SYN-LA-00653,Odisha,Semi-urban,Industrial Corridor,2024-06-19,2024-08-22,3.92,Residential,15,0,0,0,0,338.65,0,Pre-notification,64,2.7,0,0,0,0,Medium,0.408,0
SYN-LA-00654,Punjab,Urban,Urban Infrastructure,2023-04-15,2024-03-28,7.55,Residential,1,1,0,0,1,515.94,1,3A issued,348,42.5,23.7,0,0,1,Medium,0.621,265
SYN-LA-00655,Karnataka,Semi-urban,Industrial Corridor,2022-05-07,2023-06-10,2.21,Agricultural,4,0,0,0,1,231.42,1,3D issued,399,60.3,59.1,39.9,35.1,0,Low,0.247,0
SYN-LA-00656,West Bengal,Urban,Industrial Corridor,2021-12-01,2023-03-31,2.15,Forest,13,1,0,0,0,157.37,1,3G award,485,99.4,91.1,86.9,71.5,0,Low,0.324,0
SYN-LA-00657,Rajasthan,Urban,National Highway,2023-03-29,2023-10-10,5.55,Agricultural,8,0,0,0,0,173.47,1,3A issued,195,35.4,7.5,3.9,0,0,Medium,0.359,0
SYN-LA-00658,Rajasthan,Semi-urban,Urban Infrastructure,2022-05-25,2022-11-01,5.11,Residential,9,0,0,0,0,431.61,1,3A issued,160,33.5,14.4,0.8,0,0,Low,0.289,0
SYN-LA-00659,Odisha,Rural,State Highway,2019-03-13,2019-08-09,2.93,Agricultural,22,1,0,0,0,151.83,1,3A issued,149,19.5,15.9,12.3,9.4,1,Medium,0.364,169
SYN-LA-00660,Uttar Pradesh,Urban,State Highway,2024-04-24,2024-12-30,3.43,Agricultural,16,0,0,0,0,85.88,1,3A issued,250,42.8,36.2,33.2,17.9,1,Low,0.326,179
SYN-LA-00661,Haryana,Semi-urban,State Highway,2021-10-30,2023-05-02,4.42,Agricultural,4,1,0,0,0,292.36,1,3G award,549,100,94.2,71.1,46.1,0,Low,0.28,0
SYN-LA-00662,Uttar Pradesh,Urban,State Highway,2023-03-22,2024-03-14,0.5,Forest,7,0,0,0,0,14.36,1,3G award,358,89.7,83.9,59.9,51.3,1,Low,0.197,155
SYN-LA-00663,Karnataka,Rural,Railway,2021-10-01,2023-03-17,3.73,Residential,5,1,0,0,0,98.74,0,3D issued,532,88.2,54.7,10.0,0,1,Medium,0.554,216
SYN-LA-00664,Haryana,Semi-urban,Railway,2023-06-28,2024-05-04,2.29,Forest,7,0,0,0,0,137.04,0,3D issued,311,77.4,65.2,45.8,44.1,0,Low,0.305,0
SYN-LA-00665,Karnataka,Rural,Urban Infrastructure,2018-09-17,2019-03-09,1.96,Agricultural,13,1,0,0,0,175.94,1,3A issued,173,32.0,20.4,12.5,2.0,0,Low,0.281,0
SYN-LA-00666,Madhya Pradesh,Semi-urban,National Highway,2018-02-23,2018-07-09,1.17,Residential,61,1,1,0,0,59.18,1,3A issued,136,16.0,7.6,0,0,1,High,0.75,323
SYN-LA-00667,Maharashtra,Semi-urban,National Highway,2021-08-02,2022-09-25,4.59,Agricultural,10,0,0,0,1,341.63,1,3D issued,419,65.0,49.7,32.4,8.0,0,Medium,0.47,0
SYN-LA-00668,Uttar Pradesh,Rural,Urban Infrastructure,2024-09-07,2026-05-10,4.45,Agricultural,3,0,0,0,0,296.88,1,3G award,610,100,94.6,93.9,90.5,1,Low,0.148,81
SYN-LA-00669,Haryana,Rural,National Highway,2020-12-09,2022-04-11,0.82,Commercial,24,1,0,0,0,106.45,1,3G award,488,94.1,75.8,64.0,39.2,0,Low,0.323,0
SYN-LA-00670,Haryana,Rural,Railway,2024-03-05,2024-09-09,4.4,Forest,4,0,0,1,0,161.03,1,3A issued,188,23.7,23.7,0,0,0,Medium,0.574,0
SYN-LA-00671,Uttar Pradesh,Urban,Urban Infrastructure,2022-01-10,2023-10-15,2.49,Agricultural,17,1,0,0,1,136.26,1,3G award,643,100,87.7,81.8,59.6,0,Medium,0.518,0
SYN-LA-00672,Punjab,Semi-urban,Railway,2020-08-04,2021-08-26,4.35,Agricultural,20,0,0,0,0,74.25,1,3D issued,387,80.4,63.9,42.6,16.7,0,Medium,0.356,0
SYN-LA-00673,Haryana,Urban,Urban Infrastructure,2022-01-17,2022-10-07,2.17,Commercial,14,0,0,0,0,273.45,1,3D issued,263,86.7,68.6,63.5,49.1,0,Low,0.187,0
SYN-LA-00674,Rajasthan,Rural,State Highway,2021-06-19,2021-10-02,3.0,Agricultural,5,0,1,0,0,247.55,1,Pre-notification,105,8.8,2.0,0,0,0,Medium,0.362,0
SYN-LA-00675,Madhya Pradesh,Semi-urban,Railway,2018-11-20,2019-01-28,2.75,Residential,12,1,0,0,0,66.27,0,3A issued,69,16.7,16.7,0,0,1,Medium,0.415,237
SYN-LA-00676,Uttar Pradesh,Urban,National Highway,2021-03-24,2022-10-22,2.3,Agricultural,4,1,0,0,0,194.07,1,3G award,577,100,100,79.3,72.6,0,Low,0.223,0
SYN-LA-00677,Rajasthan,Semi-urban,Urban Infrastructure,2019-02-19,2019-07-09,1.13,Agricultural,4,0,0,0,0,100.84,1,Pre-notification,140,5.5,5.5,0,0,1,Low,0.16,148
SYN-LA-00678,West Bengal,Semi-urban,Urban Infrastructure,2020-03-19,2021-02-10,5.55,Commercial,28,1,0,0,1,914.68,1,3D issued,328,66.2,63.7,43.2,40.4,1,Medium,0.607,242
SYN-LA-00679,Madhya Pradesh,Rural,National Highway,2023-08-13,2025-05-30,11.81,Residential,12,1,0,0,0,1196.33,1,3G award,656,100,94.7,69.0,44.3,1,Medium,0.638,211
SYN-LA-00680,Haryana,Urban,National Highway,2024-11-07,2025-03-04,4.16,Agricultural,6,1,0,0,0,192.12,1,Pre-notification,117,1.5,0,0,0,0,Low,0.338,0
SYN-LA-00681,Karnataka,Semi-urban,State Highway,2021-03-22,2022-07-11,3.98,Agricultural,9,1,0,0,0,210.37,1,3G award,476,100,100,72.0,70.2,0,Low,0.215,0
SYN-LA-00682,Karnataka,Semi-urban,Urban Infrastructure,2022-06-28,2024-03-09,2.05,Agricultural,2,0,0,1,0,112.99,1,3D issued,620,87.0,64.3,34.8,17.1,0,Medium,0.484,0
SYN-LA-00683,Haryana,Rural,Industrial Corridor,2023-03-27,2024-04-30,2.56,Residential,18,0,0,0,0,59.31,1,3D issued,400,69.9,53.2,30.2,15.3,1,Low,0.302,183
SYN-LA-00684,West Bengal,Rural,Industrial Corridor,2018-02-09,2019-10-07,1.49,Agricultural,7,0,1,0,0,38.15,1,3G award,605,100,97.8,78.3,75.2,0,Low,0.273,0
SYN-LA-00685,Karnataka,Urban,Urban Infrastructure,2021-08-29,2023-07-03,2.51,Agricultural,26,1,0,0,0,137.43,1,3G award,673,100,100,75.3,52.0,0,Medium,0.471,0
SYN-LA-00686,Haryana,Rural,Industrial Corridor,2022-02-25,2023-08-22,2.77,Residential,4,0,0,0,0,224.51,1,3G award,543,100,93.5,76.4,62.0,1,Low,0.15,166
SYN-LA-00687,Madhya Pradesh,Semi-urban,Urban Infrastructure,2024-11-02,2025-02-17,13.04,Agricultural,17,1,0,0,1,305.32,1,Pre-notification,107,3.0,0,0,0,1,High,0.781,253
SYN-LA-00688,Odisha,Semi-urban,Industrial Corridor,2022-10-24,2023-05-09,12.12,Residential,11,1,0,0,1,1190.28,1,3A issued,197,53.0,29.4,16.8,0,1,High,0.752,364
SYN-LA-00689,Madhya Pradesh,Rural,Industrial Corridor,2019-09-12,2020-12-10,20.19,Agricultural,13,1,0,0,0,1666.09,1,3D issued,455,74.2,44.8,34.2,26.1,0,High,0.846,0
SYN-LA-00690,Karnataka,Rural,State Highway,2020-10-13,2021-12-18,0.5,Agricultural,3,0,0,0,0,41.07,0,3G award,431,98.8,82.7,49.1,30.8,1,Low,0.228,137
SYN-LA-00691,West Bengal,Rural,National Highway,2018-01-01,2019-03-04,3.61,Agricultural,14,0,0,0,0,350.05,1,3G award,427,100,84.5,60.0,51.2,0,Low,0.228,0
SYN-LA-00692,Haryana,Semi-urban,Railway,2022-06-22,2024-03-01,1.86,Residential,10,1,0,0,1,83.09,1,3G award,618,100,88.3,73.0,60.7,0,Low,0.347,0
SYN-LA-00693,Haryana,Rural,Industrial Corridor,2018-07-11,2018-12-08,1.6,Residential,6,0,0,0,0,110.56,1,Pre-notification,150,3.4,0,0,0,0,Low,0.175,0
SYN-LA-00694,Rajasthan,Rural,State Highway,2018-01-11,2019-06-12,2.03,Forest,10,0,0,0,0,111.95,1,3G award,517,100,100,83.0,64.3,0,Low,0.212,0
SYN-LA-00695,Odisha,Semi-urban,State Highway,2019-07-26,2020-09-13,9.74,Agricultural,14,1,0,0,0,686.29,0,3A issued,415,48.9,44.7,20.8,19.9,1,High,0.729,233
SYN-LA-00696,West Bengal,Semi-urban,National Highway,2024-06-22,2025-01-25,5.33,Agricultural,18,0,0,0,0,90.33,1,3D issued,217,74.3,60.3,53.7,52.1,0,Low,0.237,0
SYN-LA-00697,Rajasthan,Rural,Industrial Corridor,2024-07-03,2026-04-27,0.96,Agricultural,5,0,0,0,0,20.8,1,3G award,663,100,100,83.3,73.8,0,Low,0.13,0
SYN-LA-00698,Odisha,Semi-urban,Railway,2019-08-04,2021-04-19,4.93,Agricultural,8,0,0,0,0,289.96,1,3G award,624,100,100,69.9,64.9,0,Low,0.238,0
SYN-LA-00699,Odisha,Semi-urban,Industrial Corridor,2019-11-19,2020-12-27,5.79,Agricultural,3,0,0,0,0,518.98,1,3G award,404,100,84.1,55.5,43.4,0,Low,0.223,0
SYN-LA-00700,Madhya Pradesh,Semi-urban,Urban Infrastructure,2020-09-18,2020-12-18,2.23,Agricultural,9,0,0,0,0,80.47,0,Pre-notification,91,0,0,0,0,1,Low,0.307,138
SYN-LA-00701,Chhattisgarh,Urban,Railway,2024-03-28,2024-09-13,18.9,Residential,10,1,1,0,0,384.88,1,Pre-notification,169,0,0,0,0,1,High,0.925,366
SYN-LA-00702,Odisha,Urban,Industrial Corridor,2021-06-25,2022-03-26,5.2,Agricultural,6,0,0,0,0,265.66,1,3A issued,274,36.9,24.5,24.4,8.8,0,Low,0.333,0
SYN-LA-00703,Chhattisgarh,Semi-urban,Urban Infrastructure,2020-08-12,2020-10-22,2.83,Agricultural,2,0,0,0,0,170.45,1,Pre-notification,71,0,0,0,0,1,Low,0.171,211
SYN-LA-00704,Uttar Pradesh,Semi-urban,State Highway,2020-08-22,2022-04-22,3.07,Residential,23,1,0,0,0,115.27,0,3G award,608,100,97.2,61.7,41.3,0,Medium,0.596,0
SYN-LA-00705,Maharashtra,Rural,Railway,2019-10-26,2020-01-21,0.9,Residential,2,0,1,0,0,18.17,1,Pre-notification,87,12.2,0,0,0,0,Low,0.266,0
SYN-LA-00706,Chhattisgarh,Urban,Railway,2020-04-26,2020-07-04,1.26,Agricultural,2,1,0,0,0,26.36,1,3A issued,69,25.6,25.6,7.1,0,1,Low,0.226,137
SYN-LA-00707,West Bengal,Rural,State Highway,2020-07-19,2021-10-01,9.05,Forest,3,1,0,0,0,390.31,1,3D issued,439,90.6,70.1,40.2,22.8,0,Medium,0.562,0
SYN-LA-00708,Karnataka,Urban,National Highway,2020-01-25,2020-10-03,4.95,Residential,12,1,0,0,0,356.3,1,3D issued,252,67.6,37.1,9.6,0,0,Medium,0.458,0
SYN-LA-00709,Haryana,Semi-urban,Railway,2024-09-10,2025-01-16,1.97,Agricultural,9,0,0,0,0,187.28,1,Pre-notification,128,9.5,9.5,1.2,0,0,Low,0.194,0
SYN-LA-00710,Karnataka,Semi-urban,Railway,2019-12-15,2021-11-19,25.82,Forest,8,1,0,0,0,2192.52,1,3G award,705,100,94.0,93.4,91.2,1,High,0.788,191
SYN-LA-00711,Madhya Pradesh,Rural,Railway,2022-03-25,2022-06-16,1.11,Forest,6,0,0,0,0,96.23,1,3A issued,83,36.7,36.7,8.9,7.5,1,Low,0.188,147
SYN-LA-00712,Chhattisgarh,Urban,State Highway,2024-12-07,2025-07-04,1.32,Forest,10,0,0,0,0,135.96,0,3A issued,209,28.6,24.8,0,0,1,Medium,0.477,193
SYN-LA-00713,Punjab,Rural,Urban Infrastructure,2020-08-24,2021-08-17,0.6,Commercial,1,1,0,0,0,99.61,1,3A issued,358,59.6,43.3,25.2,1.3,0,Low,0.217,0
SYN-LA-00714,Rajasthan,Rural,State Highway,2023-08-13,2024-08-21,8.6,Residential,8,1,0,0,0,684.32,1,3D issued,374,87.2,66.8,51.1,28.6,0,Medium,0.451,0
